SERIE,FNAC,FECR,TIPO,RAZA,SEXO,COLORPE,OBSER,PROCEDE,ESTADO,PESOI,PRECIO,PPIES,PESACT,FULPES,NPARTO,DPARTO,NSERVI,FECUP,ABORTO,EDADPP,TIPOAP,LOTE,LTEMP,ULTGDP,COD,CODAP,Pa1,Pa2,Pa3,Pa4,UA,EsPajuelaPadre,Vaquera,Historia,NCRIAS,NPARREPOR,NABOREPOR,PESOPP,LPAST,FECS,FECUA,PESDES,COLORBO,COLORMO,CODP,NOMBRE,ASOC1,SERIE1,FECDES,TIPOPS,CODPS,CODM,PAJU,RAZAMADRE,FECNACMADRE,RAZAPADRE,FECNACPADRE,NOMBREP,NOMBREM,NROREGMADRE1,ASOCMADRE1,ASOCPADRE1,NROREGPADRE1,ASOCPADRE2
22304,2002-09-23T00:00:00,2002-09-23T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,138600,,154,2003-05-06T00:00:00,,,0,,,,,UNO,,0.551,03,,30,0,0,0,0,0,,0,0,0,0,,,2003-05-23T00:00:00,,154,,,,,,,2003-05-06T00:00:00,,,5608,,BRAHMAN,1995-10-16T00:00:00,,,,,,,,,
22306,2002-09-24T00:00:00,2002-09-24T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,168300,,187,2003-05-06T00:00:00,,,0,,,,,UNO,,0.701,03,,30,0,0,0,0,0,,0,0,0,0,,,2003-05-09T00:00:00,,187,,,,,,,2003-05-06T00:00:00,,,7191,,BRAHMAN,1997-08-08T00:00:00,,,,,,,,,
22307,2002-09-25T00:00:00,2002-09-25T00:00:00,BECERRA,BRAHMAN,0,,,Agropecuaria La Luna,CONDICION 1,30,900,,30,,,,0,,,,,UNO,,0,02,,0,0,0,0,0.25,0,,0,0,0,0,,,2002-06-25T00:00:00,,,,,,,,,,,,7340,,BRAHMAN,1997-06-20T00:00:00,,,,,,,,,
22308,2002-09-23T00:00:00,2002-09-23T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,189000,,210,2003-05-06T00:00:00,,,0,,,,,DOS,,0.8,03,,30,0,0,0,0,1,,0,0,0,0,,,2003-05-23T00:00:00,,210,,,5576,,,,2003-05-06T00:00:00,,,9192,,BRAHMAN,1999-07-27T00:00:00,,,,,,,,,
22309,2002-09-21T00:00:00,2002-09-21T00:00:00,VACA VACIA,BRAHMAN,0,,,Agropecuaria La Luna,CONDICION 1,30,198450,,315,2004-09-18T00:00:00,2,1004,0,2008-10-17T00:00:00,,03-03,VACA VACIA SIN CRIA,VENTA FUTURA,,0.255,11,13,30,0,0,0,1,0,,0,2,2,0,0,,2006-09-01T00:00:00,,187,,,,,,,2003-05-06T00:00:00,,,5380,,BRAHMAN,1995-06-13T00:00:00,,,,,,,,,
22310,2002-08-27T00:00:00,2002-08-27T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,233100,,370,2004-09-18T00:00:00,6,348,0,2012-04-10T00:00:00,,03-02,VACA VACIA,UNO,LOTE UNO 2012,0.283,13,11,30,0,0,0,1,0,Rebaño de la Finca,0,6,6,0,0,,2012-12-20T00:00:00,,220,,,,,,,2003-04-07T00:00:00,,,7198,,BRAHMAN,1997-08-09T00:00:00,,,,,,,,,
22311,2002-09-05T00:00:00,2002-09-05T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,138600,,154,2003-05-06T00:00:00,,,0,,,,,UNO,,0.51,03,,30,0,0,0,0.5,0,,0,0,0,0,,,2003-05-23T00:00:00,,154,,,,,,,2003-05-06T00:00:00,,,5469,,BRAHMAN,1994-10-13T00:00:00,,,,,,,,,
22312,2002-09-26T00:00:00,2002-09-26T00:00:00,VACA VACIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,198450,,315,2004-09-18T00:00:00,10,427,0,2015-04-27T00:00:00,1,03-10,VACA VACIA,DOS,LOTE DOS 2015,0.277,11,11,30,0,0,0,1,0,Rebaño de la Finca,0,10,10,1,0,,2015-10-31T00:00:00,2005-10-28T00:00:00,176,,,,,,,2003-05-06T00:00:00,,,7356,,BRAHMAN,1997-08-20T00:00:00,,,,,,,,,
22313,2002-09-26T00:00:00,2002-09-26T00:00:00,BECERRO,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,900,,30,,,,0,,,,,DOS,,0,01,,0,0,0,0,0.25,0,,0,0,0,0,,,2004-04-13T00:00:00,,,,,,,,,,,,5286,,BRAHMAN,1994-11-15T00:00:00,,,,,,,,,
22314,2002-09-29T00:00:00,2002-09-29T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,193500,,215,2003-05-06T00:00:00,,,0,,,,,DOS,,0.845,03,,30,0,0,0,0.5,1,,0,0,0,0,,,2003-05-09T00:00:00,,215,,,5576,,,,2003-05-06T00:00:00,,,8185,,BRAHMAN,1997-12-04T00:00:00,,,,DE MATAPALITO 8185,168649,ASOCEBU,,,
22315,2002-09-29T00:00:00,2002-09-29T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,138600,,154,2003-05-06T00:00:00,,,0,,,,,DOS,,0.566,03,,30,0,0,0,0,0,,0,0,0,0,,,2003-05-23T00:00:00,,154,,,,,,,2003-05-06T00:00:00,,,6346,,BRAHMAN,1996-10-19T00:00:00,,,,,,,,,
22316,2002-09-29T00:00:00,2002-09-29T00:00:00,MAUTA,BRAHMAN,0,,,Agropecuaria La Luna,CONDICION 1,30,138600,,154,2003-05-06T00:00:00,,,0,,,,,DOS,,0.566,04,,30,0,0,0,0.5,1,,0,0,0,0,,,2004-04-05T00:00:00,,154,,,V4(807),,,,2003-05-06T00:00:00,,,9298,,BRAHMAN,1999-10-06T00:00:00,,,,,,,,,
22317,2002-09-29T00:00:00,2002-09-29T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,144000,,160,2003-05-29T00:00:00,,,0,,,,,UNO,,0.537,03,,30,0,0,0,0.25,0,,0,0,0,0,,,2003-06-02T00:00:00,,160,,,,,,,2003-05-29T00:00:00,,,4166,,,1992-01-01T00:00:00,,,,,,,,,
22318,2002-09-26T00:00:00,2002-09-26T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,195300,,310,2004-11-23T00:00:00,8,325,0,2014-02-17T00:00:00,,03-03,VACA VACIA SIN CRIA,DOS,DOS,2.667,13,13,30,0,0,0,1,0,,0,8,8,0,0,,2014-07-24T00:00:00,,170,,,,,,,2003-05-06T00:00:00,,,5623,,BRAHMAN,1995-11-02T00:00:00,,,,,,,,,
22319,2002-09-29T00:00:00,2002-09-29T00:00:00,MAUTA,BRAHMAN,0,,,Agropecuaria La Luna,CONDICION 1,30,144000,,160,2003-05-06T00:00:00,,,0,,,,,DOS,,0.594,04,,30,0,0,0,0.5,0,,0,0,0,0,,,2004-04-05T00:00:00,,160,,,,,,,2003-05-06T00:00:00,,,5341,,BRAHMAN,1991-07-08T00:00:00,,,,,,,,,
22320,2002-09-29T00:00:00,2002-09-29T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,192150,,305,2004-09-18T00:00:00,8,359,0,2014-05-16T00:00:00,,03-01,VACA VACIA,VENTA,LOTE TRES 2012,0.367,13,11,30,0,0,0,1,0,Rebaño de la Finca,0,8,8,0,0,,2015-03-25T00:00:00,,121,,,,,,,2003-05-06T00:00:00,,,1292,,BRAHMAN,1994-01-01T00:00:00,,,,,,,,,
22321,2002-09-26T00:00:00,2002-09-26T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,185850,,295,2004-09-18T00:00:00,4,367,0,2009-08-31T00:00:00,,03-01,VACA VACIA SIN CRIA,DOS,LOTE 3 2008-2009,0.289,13,13,30,0,0,0,1,0,Rebaño de la Finca,0,4,4,0,0,,2010-03-31T00:00:00,,150,,,,,,,2003-05-06T00:00:00,,,504,,BRAHMAN,1995-11-01T00:00:00,,,,,,,,,
22322,2002-09-26T00:00:00,2002-09-26T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,138600,,154,2003-05-06T00:00:00,,,0,,,,,UNO,,0.559,03,,30,0,0,0,0,0,,0,0,0,0,,,2003-05-09T00:00:00,,154,,,,,,,2003-05-06T00:00:00,,,7171,,BRAHMAN,1997-08-02T00:00:00,,,,,,,,,
22323,2002-09-28T00:00:00,2002-09-28T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,138600,,154,2003-05-06T00:00:00,,,0,,,,,UNO,,0.564,03,,30,0,0,0,0,1,,0,0,0,0,,,2003-05-23T00:00:00,,154,,,V4(807),,,,2003-05-06T00:00:00,,,8280,,BRAHMAN,1997-12-21T00:00:00,,,,DE MATAPALITO 8280,168714,ASOCEBU,,,
22324,2002-09-29T00:00:00,2002-09-29T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,158400,,176,2003-05-06T00:00:00,,,0,,,,,UNO,,0.667,03,,30,0,0,0,0,0,,0,0,0,0,,,2003-05-09T00:00:00,,176,,,,,,,2003-05-06T00:00:00,,,903,,BRAHMAN,1989-07-16T00:00:00,,,,,,,,,
22325,2002-09-30T00:00:00,2002-09-30T00:00:00,BECERRO,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,900,,30,,,,0,,,,,UNO,,0,01,,0,0,0,0,0.25,0,,0,0,0,0,,,2002-09-30T00:00:00,,,,,,,,,,,,8091,,BRAHMAN,1998-08-02T00:00:00,,,,,,,,,
22326,2002-09-29T00:00:00,2002-09-29T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,1028700,,1143,2003-05-06T00:00:00,,,0,,,,,UNO,,5.082,03,,30,0,0,0,0,0,,0,0,0,0,,,2003-05-09T00:00:00,,143,,,,,,,2003-05-06T00:00:00,,,5064,,BRAHMAN,1994-08-05T00:00:00,,,,,,,,,
22327,2002-09-29T00:00:00,2002-09-29T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,144000,,160,2003-05-06T00:00:00,,,0,,,,,UNO,,0.594,03,,30,0,0,0,0,0,,0,0,0,0,,,2003-05-23T00:00:00,,160,,,,,,,2003-05-06T00:00:00,,,7113,,BRAHMAN,1997-07-14T00:00:00,,,,,,,,,
22328,2002-09-29T00:00:00,2002-09-29T00:00:00,MAUTA,BRAHMAN,0,,,Agropecuaria La Luna,CONDICION 1,30,138600,,154,2003-05-06T00:00:00,,,0,,,,,UNO,,0.566,04,,30,0,0,0,0.5,0,,0,0,0,0,,,2004-04-05T00:00:00,,154,,,,,,,2003-05-06T00:00:00,,,4327,,BRAHMAN,1992-07-08T00:00:00,,,,,,,,,
22329,2002-09-28T00:00:00,2002-09-28T00:00:00,BECERRA,BRAHMAN,0,,,Agropecuaria La Luna,CONDICION 1,30,900,,30,,,,0,,,,,UNO,,0,02,,0,0,0,0,0.25,0,,0,0,0,0,,,2004-04-13T00:00:00,,,,,,,,,,,,7942,,,1994-01-01T00:00:00,,,,,,,,,
22330,2002-09-29T00:00:00,2002-09-29T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,223650,,355,2004-09-18T00:00:00,6,392,0,2012-04-10T00:00:00,,03-01,VACA VACIA,DOS,LOTE DOS 2012,0.401,13,11,30,0,0,0,1,0,,0,6,6,0,0,,2012-12-20T00:00:00,,154,,,,,,,2003-05-06T00:00:00,,,8076,,BRAHMAN,1998-07-17T00:00:00,,,,,,,,,
22331,2002-09-29T00:00:00,2002-09-29T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,163800,,182,2003-05-06T00:00:00,,,0,,,,,SEIS,,0.694,03,,30,0,0,0,0.5,0,,0,0,0,0,,,2003-05-09T00:00:00,,182,,,,,,,2003-05-06T00:00:00,,,6207,,BRAHMAN,1996-07-16T00:00:00,,,,,,,,,
22332,2002-09-29T00:00:00,2002-09-29T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,185850,,295,2004-09-18T00:00:00,8,452,0,2014-05-16T00:00:00,,03-00,VACA VACIA,DOS,LOTE DOS 2015,0.325,13,11,30,0,0,0,1,0,Rebaño de la Finca,0,8,8,0,0,,2015-11-02T00:00:00,,132,,,,,,,2003-05-06T00:00:00,,,7004,,BRAHMAN,1997-01-18T00:00:00,,,,,,,,,
22333,2002-09-29T00:00:00,2002-09-29T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,192150,,305,2004-09-18T00:00:00,2,620,0,2007-10-05T00:00:00,,03-03,VACA VACIA SIN CRIA,VENTA,QUINCE 2006-2007,0.211,13,13,30,0,0,0,1,0,,0,2,2,0,0,,2008-05-06T00:00:00,,204,,,,,,,2003-05-29T00:00:00,,,6024,,BRAHMAN,1996-03-04T00:00:00,,,,,,,,,
22334,2002-09-29T00:00:00,2002-09-29T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,153000,,170,2003-05-06T00:00:00,,,0,,,,,UNO,,0.639,03,,30,0,0,0,0.5,0,,0,0,0,0,,,2003-05-23T00:00:00,,170,,,,,,,2003-05-06T00:00:00,,,8517,,BRAHMAN,1998-08-11T00:00:00,,,,,,,,,
22335,2002-09-29T00:00:00,2002-09-29T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,32,83200,,320,2004-11-23T00:00:00,7,329,0,2014-03-17T00:00:00,,03-02,VACA VACIA,VENTA,DOS,0,13,11,30,0,0,0,1,0,,0,7,7,0,0,,2014-12-22T00:00:00,,198,,,,,,,2003-05-06T00:00:00,,,6205,,BRAHMAN,1996-07-12T00:00:00,,,,,,,,,
22336,2002-09-29T00:00:00,2002-09-29T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,148500,,165,2003-05-06T00:00:00,,,0,,,,,UNO,,0.616,03,,30,0,0,0,0.5,0,,0,0,0,0,,,2003-05-23T00:00:00,,165,,,,,,,2003-05-06T00:00:00,,,5257,,BRAHMAN,1994-12-03T00:00:00,,,,,,,,,
22337,2002-10-01T00:00:00,2002-10-01T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,168300,,187,2003-05-06T00:00:00,,,0,,,,,UNO,,0.724,03,,30,0,0,0,0,0,,0,0,0,0,,,2003-05-09T00:00:00,,187,,,,,,,2003-05-06T00:00:00,,,7031,,BRAHMAN,1997-02-19T00:00:00,,,,,,,,,
22338,2002-10-02T00:00:00,2002-10-02T00:00:00,BECERRO,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,900,,30,,,,0,,,,,UNO,,0,01,,0,0,0,0,0.25,1,,0,0,0,0,,,2002-10-06T00:00:00,,,,,V4(807),,,,,,,9044,,BRAHMAN,1999-05-17T00:00:00,,,,,,,,,
22339,2002-09-29T00:00:00,2002-09-29T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,217350,,345,2004-09-18T00:00:00,2,1182,0,2008-10-17T00:00:00,,02-09,VACA VACIA SIN CRIA,UNO,LOTE UNO 2008-2009,0.303,13,13,30,0,0,0,1,0,Rebaño de la Finca,0,2,2,0,0,,2010-03-31T00:00:00,,193,,,,,,,2003-05-06T00:00:00,,,8131,,BRAHMAN,1998-09-21T00:00:00,,,,,,,,,
22340,2002-10-01T00:00:00,2002-10-01T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,158400,,176,2003-05-06T00:00:00,,,0,,,,,UNO,,0.673,03,,30,0,0,0,0.5,0,,0,0,0,0,,,2003-05-09T00:00:00,,176,,,,,,,2003-05-06T00:00:00,,,6283,,BRAHMAN,1996-08-19T00:00:00,,,,,,,,,
22341,2002-10-02T00:00:00,2002-10-02T00:00:00,MAUTA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,138600,,154,2003-05-06T00:00:00,,,0,,,,,UNO,,0.574,04,,30,0,0,0,0.5,0,,0,0,0,0,,,2004-04-05T00:00:00,,154,,,,,,,2003-05-06T00:00:00,,,5243,,BRAHMAN,1995-02-13T00:00:00,,,,,,,,,
22342,2002-06-29T00:00:00,2002-06-29T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,236250,,375,2004-09-18T00:00:00,2,273,0,2006-09-13T00:00:00,,03-05,VACA VACIA SIN CRIA,SEIS,SIETE 2006-2007,0.338,13,13,30,0,0,0,1,1,,0,2,2,0,0,,2007-07-26T00:00:00,,185,,,V4(807),,,,2003-03-06T00:00:00,,,9111,,BRAHMAN,1999-06-25T00:00:00,,,,,,,,,
22343,2002-09-29T00:00:00,2002-09-29T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,168300,,187,2003-05-06T00:00:00,,,0,,,,,UNO,,0.717,03,,30,0,0,0,0,0,,0,0,0,0,,,2003-05-09T00:00:00,,187,,,,,,,2003-05-06T00:00:00,,,5502,,BRAHMAN,1995-08-05T00:00:00,,,,,,,,,
22344,2002-09-29T00:00:00,2002-09-29T00:00:00,MAUTA,BRAHMAN,0,,,Agropecuaria La Luna,CONDICION 1,30,138600,,154,2003-05-06T00:00:00,,,0,,,,,UNO,,0.566,04,,30,0,0,0,0.5,1,,0,0,0,0,,,2004-04-05T00:00:00,,154,,,V4(807),,,,2003-05-06T00:00:00,,,9176,,BRAHMAN,1999-07-15T00:00:00,,,,,,,,,
22345,2002-09-29T00:00:00,2002-09-29T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,144000,,160,2003-05-06T00:00:00,,,0,,,,,DOS,,0.594,03,,30,0,0,0,0,0,,0,0,0,0,,,2003-05-09T00:00:00,,160,,,,,,,2003-05-06T00:00:00,,,4132,,BRAHMAN,1990-07-08T00:00:00,,,,,,,,,
22346,2002-09-29T00:00:00,2002-09-29T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,128700,,143,2003-05-06T00:00:00,,,0,,,,,DOS,,0.516,03,,30,0,0,0,0,0,,0,0,0,0,,,2003-05-23T00:00:00,,143,,,,,,,2003-05-06T00:00:00,,,8651,,,1998-04-16T00:00:00,,,,,,,,,
22347,2002-09-29T00:00:00,2002-09-29T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,157500,,175,2003-05-06T00:00:00,,,0,,,,,UNO,,0.662,03,,30,0,0,0,0,0,,0,0,0,0,,,2003-05-09T00:00:00,,175,,,,,,,2003-05-06T00:00:00,,,6244,,BRAHMAN,1996-07-29T00:00:00,,,,,,,,,
22348,2002-09-29T00:00:00,2002-09-29T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,168300,,187,2003-05-06T00:00:00,,,0,,,,,SEIS,,0.717,03,,30,0,0,0,0.5,0,,0,0,0,0,,,2003-05-23T00:00:00,,187,,,,,,,2003-05-06T00:00:00,,,6281,,BRAHMAN,1996-08-15T00:00:00,,,,,,,,,
22349,2002-09-29T00:00:00,2002-09-29T00:00:00,MAUTA,BRAHMAN,0,,,Agropecuaria La Luna,CONDICION 1,30,158400,,176,2003-05-06T00:00:00,,,0,,,,,SEIS,,0.667,04,,30,0,0,0,25,0,,0,0,0,0,,,2003-05-23T00:00:00,,176,,,,,,,2003-05-06T00:00:00,,,9072,,BRAHMAN,1990-07-16T00:00:00,,,,,,,,,
22350,2002-09-29T00:00:00,2002-09-29T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,185850,,295,2004-09-18T00:00:00,2,85,0,2005-08-29T00:00:00,,02-08,VACA VACIA,SEIS,,0.259,13,11,30,0,0,0,1,0,Rebaño de la Finca,0,2,2,0,0,,2006-04-27T00:00:00,,165,,,,,,,2003-05-06T00:00:00,,,1287,,BRAHMAN,1994-01-01T00:00:00,,,,,,,,,
22351,2002-08-29T00:00:00,2002-08-29T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,217800,,242,2003-04-07T00:00:00,,,0,,,,,SEIS,,0.959,03,,30,0,0,0,0,0,,0,0,0,0,,,2003-04-08T00:00:00,,242,,,,,,,2003-04-07T00:00:00,,,34,,,1995-01-01T00:00:00,,,,,,,,,
22352,2002-09-29T00:00:00,2002-09-29T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,173700,,193,2003-05-06T00:00:00,,,0,,,,,SEIS,,0.744,03,,30,0,0,0,0,0,,0,0,0,0,,,2003-05-23T00:00:00,,193,,,,,,,2003-05-06T00:00:00,,,7053,,BRAHMAN,1997-03-11T00:00:00,,,,,,,,,
22353,2002-10-04T00:00:00,2002-10-04T00:00:00,VACA VACIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,192150,,305,2004-09-18T00:00:00,9,426,0,2015-04-30T00:00:00,,02-08,VACA VACIA,DOS,LOTE DOS 2015,0.218,11,11,0,0,0,0,1,0,Rebaño de la Finca,0,9,9,0,0,,2015-11-25T00:00:00,,204,,,,,,,2003-06-12T00:00:00,,,5302,,BRAHMAN,1994-09-22T00:00:00,,,,,,,,,
22354,2002-10-06T00:00:00,2002-10-06T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,211050,,335,2004-09-18T00:00:00,6,392,0,2012-04-13T00:00:00,,03-01,VACA VACIA,UNO,LOTE UNO 2012,0.272,13,11,30,0,0,0,1,0,,0,6,6,0,0,,2012-12-20T00:00:00,,209,,,,,,,2003-06-12T00:00:00,,,5155,,BRAHMAN,1994-01-05T00:00:00,,,,,,,,,
22355,2002-08-20T00:00:00,2002-08-20T00:00:00,VACA VACIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,192150,,305,2004-09-18T00:00:00,9,423,0,2015-04-27T00:00:00,,03-02,VACA VACIA,DOS,LOTE DOS 2015,0.211,11,11,30,0,0,0,1,0,,0,9,9,0,0,,2015-11-25T00:00:00,,193,,,,,,,2003-04-07T00:00:00,,,8620,,BRAHMAN,1998-10-28T00:00:00,,,,,,,,,
22356,2002-09-30T00:00:00,2002-09-30T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,158400,,176,2003-05-06T00:00:00,,,0,,,,,SEIS,,0.67,03,,30,0,0,0,0,1,,0,0,0,0,,,2003-05-09T00:00:00,,176,,,5576,,,,2003-05-06T00:00:00,,,9287,,BRAHMAN,1999-09-18T00:00:00,,,,,,,,,
22357,2002-08-19T00:00:00,2002-08-19T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,203400,,226,2003-04-07T00:00:00,,,0,,,,,SEIS,,0.848,03,,30,0,0,0,0.5,0,,0,0,0,0,,,2003-04-08T00:00:00,,226,,,,,,,2003-04-07T00:00:00,,,5655,,BRAHMAN,1995-11-17T00:00:00,,,,,,,,,
22358,2002-10-06T00:00:00,2002-10-06T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,198450,,315,2004-09-18T00:00:00,4,207,0,2009-11-11T00:00:00,,04-02,VACA VACIA SIN CRIA,UNO,QUINCE 2006-2007,0.228,13,13,30,0,0,0,1,0,,0,4,4,0,0,,2009-12-18T00:00:00,,209,,,,,,,2003-06-12T00:00:00,,,8062,,BRAHMAN,1998-07-07T00:00:00,,,,,,,,,
22359,2002-10-06T00:00:00,2002-10-06T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,211050,,335,2004-09-18T00:00:00,4,648,0,2014-03-24T00:00:00,1,03-06,VACA VACIA SIN CRIA,UNO,,0.248,13,13,30,0,0,0,1,1,,0,4,4,1,0,,2015-11-25T00:00:00,2011-02-12T00:00:00,220,,,V4(807),,,,2003-06-12T00:00:00,,,9060,,BRAHMAN,1999-05-29T00:00:00,,,,,,,,,
22360,2002-10-06T00:00:00,2002-10-06T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,189000,,210,2003-05-06T00:00:00,,,0,,,,,SEIS,,0.849,03,,30,0,0,0,0.5,1,,0,0,0,0,,,2003-05-23T00:00:00,,210,,,V4(807),,,,2003-05-06T00:00:00,,,8132,,BRAHMAN,1997-11-24T00:00:00,,,,DE MATAPALITO 8132,168639,ASOCEBU,,,
22361,2002-10-06T00:00:00,2002-10-06T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,223200,,248,2003-06-12T00:00:00,,,0,,,,,SEIS,,0.876,03,,30,0,0,0,0,0,,0,0,0,0,,,2003-07-07T00:00:00,,248,,,,,,,2003-06-12T00:00:00,,,6372,,BRAHMAN,1996-11-16T00:00:00,,,,,,,,,
22362,2002-10-06T00:00:00,2002-10-06T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,212400,,236,2003-06-12T00:00:00,,,0,,,,,SEIS,,0.827,03,,30,0,0,0,0,0,,0,0,0,0,,,2003-07-07T00:00:00,,236,,,,,,,2003-06-12T00:00:00,,,8588,,BRAHMAN,1998-10-28T00:00:00,,,,,,,,,
22363,2002-10-06T00:00:00,2002-10-06T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,193500,,215,2003-06-12T00:00:00,,,0,,,,,SEIS,,0.743,03,,30,0,0,0,0,0,,0,0,0,0,,,2003-07-07T00:00:00,,215,,,,,,,2003-06-12T00:00:00,,,5001,,BRAHMAN,1994-08-05T00:00:00,,,,,,,,,
22364,2002-10-06T00:00:00,2002-10-06T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,183600,,204,2003-06-12T00:00:00,,,0,,,,,UNO,,0.699,03,,30,0,0,0,0.5,0,,0,0,0,0,,,2003-07-07T00:00:00,,204,,,,,,,2003-06-12T00:00:00,,,8509,,BRAHMAN,1998-06-27T00:00:00,,,,,,,,,
22365,2002-10-06T00:00:00,2002-10-06T00:00:00,MAUTA,BRAHMAN,0,,,Agropecuaria La Luna,CONDICION 1,30,182700,,203,2003-05-06T00:00:00,,,0,,,,,UNO,,0.816,04,,30,0,0,0,0.5,0,,0,0,0,0,,,2004-04-05T00:00:00,,203,,,,,,,2003-05-06T00:00:00,,,6099,,BRAHMAN,1996-06-26T00:00:00,,,,,,,,,
22366,2002-10-06T00:00:00,2002-10-06T00:00:00,MAUTE,BRAHMAN,1,,,Agropecuaria La Luna,CONDICION 1,30,173700,,193,2003-06-12T00:00:00,,,0,,,,,UNO,,0.655,03,,30,0,0,0,0,0,,0,0,0,0,,,2003-07-07T00:00:00,,193,,,,,,,2003-06-12T00:00:00,,,5422,,BRAHMAN,1995-12-12T00:00:00,,,,,,,,,
